Interpretation Error
Raw CatSpec Dict
ID;Category;Spec;Method;GroupType;Result;LastLastCatForSpec
C9;Estetyka Interfejsu użytkownika (UI);wt1650-senor-g-mix-15;senor;group;22;14
C9;Estetyka Interfejsu użytkownika (UI);wt1650-senor-i-mgt-16;senor;single;9;21
C10;Dostępność personalna;cz1510-adhoc-g-inf-19;adhoc;group;8;23
C10;Dostępność personalna;cz1510-adhoc-i-inf-22;adhoc;single;7;14
C10;Dostępność personalna;cz1510-adhoc-i-inf-24;adhoc;single;15;24
C10;Dostępność personalna;cz1510-senor-i-mgt-20;senor;single;22;17
C10;Dostępność personalna;cz1510-senor-i-mgt-21;senor;single;16;23
C10;Dostępność personalna;cz1650-adhoc-g-inf-31;adhoc;group;10;25
C10;Dostępność personalna;cz1650-adhoc-i-inf-30;adhoc;single;14;23
C10;Dostępność personalna;cz1650-adhoc-i-inf-32;adhoc;single;11;25
C10;Dostępność personalna;cz1650-senor-i-inf-27;senor;single;37;10
C10;Dostępność personalna;cz1650-senor-i-inf-28;senor;single;25;15
C10;Dostępność personalna;cz1650-senor-i-inf-29;senor;single;30;15
C10;Dostępność personalna;pn1650-adhoc-g-inf-1;adhoc;group;8;18
C10;Dostępność personalna;pn1650-senor-g-inf-2;senor;group;22;18
C10;Dostępność personalna;pn1650-senor-g-inf-3;senor;group;25;18
C10;Dostępność personalna;pt0800-adhoc-i-inf-38;adhoc;single;11;23
C10;Dostępność personalna;pt0800-adhoc-i-inf-39;adhoc;single;7;23
C10;Dostępność personalna;pt0800-adhoc-i-inf-47;adhoc;single;7;25
C10;Dostępność personalna;pt0800-senor-i-inf-37;senor;single;17;18
C10;Dostępność personalna;pt0800-senor-i-inf-44;senor;single;20;19
C10;Dostępność personalna;pt0930-adhoc-g-mix-40;adhoc;group;10;19
C10;Dostępność personalna;pt0930-senor-i-inf-43;senor;single;29;12
C10;Dostępność personalna;pt1130-adhoc-g-mix-45;adhoc;group;10;21
C10;Dostępność personalna;pt1130-adhoc-g-mix-46;adhoc;group;15;19
C10;Dostępność personalna;pt1130-senor-i-inf-41;senor;single;23;12
C10;Dostępność personalna;pt1330-adhoc-i-inf-35;adhoc;single;6;18
C10;Dostępność personalna;pt1330-senor-i-inf-34;senor;single;23;18
C10;Dostępność personalna;wt0800-senor-g-mix-4;senor;group;25;11
C10;Dostępność personalna;wt0800-senor-i-inf-5;senor;single;18;10
C10;Dostępność personalna;wt0800-senor-i-inf-6;senor;single;25;10
C10;Dostępność personalna;wt0800-senor-i-inf-7;senor;single;26;10
C10;Dostępność personalna;wt0945-adhoc-i-inf-10;adhoc;single;8;22
C10;Dostępność personalna;wt0945-adhoc-i-inf-101;adhoc;single;9;22
C10;Dostępność personalna;wt0945-adhoc-i-inf-8;adhoc;single;15;24
C10;Dostępność personalna;wt0945-adhoc-i-inf-9;adhoc;single;14;24
C10;Dostępność personalna;wt0945-senor-g-mix-11;senor;group;18;14
C10;Dostępność personalna;wt1650-adhoc-g-mix-13;adhoc;group;14;21
C10;Dostępność personalna;wt1650-adhoc-i-inf-14;adhoc;single;12;23
C10;Dostępność personalna;wt1650-senor-g-mix-15;senor;group;23;14
C10;Dostępność personalna;wt1650-senor-i-mgt-16;senor;single;10;21
C11;Analizowalność;cz1510-adhoc-g-inf-19;adhoc;group;9;23
C11;Analizowalność;cz1510-adhoc-i-inf-22;adhoc;single;7;14
C11;Analizowalność;cz1510-adhoc-i-inf-24;adhoc;single;15;24
C11;Analizowalność;cz1510-senor-i-mgt-20;senor;single;25;17
C11;Analizowalność;cz1510-senor-i-mgt-21;senor;single;16;23
C11;Analizowalność;cz1650-adhoc-g-inf-31;adhoc;group;11;25
C11;Analizowalność;cz1650-adhoc-i-inf-30;adhoc;single;15;23
C11;Analizowalność;cz1650-adhoc-i-inf-32;adhoc;single;13;25
C11;Analizowalność;cz1650-senor-i-inf-28;senor;single;29;15
C11;Analizowalność;cz1650-senor-i-inf-29;senor;single;34;15
C11;Analizowalność;pn1650-adhoc-g-inf-1;adhoc;group;9;18
C11;Analizowalność;pn1650-senor-g-inf-2;senor;group;22;18
C11;Analizowalność;pn1650-senor-g-inf-3;senor;group;25;18
C11;Analizowalność;pt0800-adhoc-i-inf-38;adhoc;single;12;23
C11;Analizowalność;pt0800-adhoc-i-inf-39;adhoc;single;8;23
C11;Analizowalność;pt0800-adhoc-i-inf-47;adhoc;single;8;25
C11;Analizowalność;pt0800-senor-i-inf-37;senor;single;17;18
C11;Analizowalność;pt0800-senor-i-inf-44;senor;single;20;19
C11;Analizowalność;pt0930-adhoc-g-mix-40;adhoc;group;11;19
C11;Analizowalność;pt0930-senor-i-inf-43;senor;single;31;12
C11;Analizowalność;pt1130-adhoc-g-mix-45;adhoc;group;10;21
C11;Analizowalność;pt1130-adhoc-g-mix-46;adhoc;group;15;19
C11;Analizowalność;pt1130-senor-i-inf-41;senor;single;27;12
C11;Analizowalność;pt1330-adhoc-i-inf-35;adhoc;single;6;18
C11;Analizowalność;pt1330-senor-i-inf-34;senor;single;24;18
C11;Analizowalność;wt0800-senor-g-mix-4;senor;group;28;11
C11;Analizowalność;wt0945-adhoc-i-inf-10;adhoc;single;9;22
C11;Analizowalność;wt0945-adhoc-i-inf-101;adhoc;single;11;22
C11;Analizowalność;wt0945-adhoc-i-inf-8;adhoc;single;17;24
C11;Analizowalność;wt0945-adhoc-i-inf-9;adhoc;single;15;24
C11;Analizowalność;wt0945-senor-g-mix-11;senor;group;21;14
C11;Analizowalność;wt1650-adhoc-g-mix-13;adhoc;group;14;21
C11;Analizowalność;wt1650-adhoc-i-inf-14;adhoc;single;13;23
C11;Analizowalność;wt1650-senor-g-mix-15;senor;group;25;14
C11;Analizowalność;wt1650-senor-i-mgt-16;senor;single;10;21
C12;Łatwość zmiany;cz1510-adhoc-g-inf-19;adhoc;group;10;23
C12;Łatwość zmiany;cz1510-adhoc-i-inf-22;adhoc;single;7;14
C12;Łatwość zmiany;cz1510-adhoc-i-inf-24;adhoc;single;16;24
C12;Łatwość zmiany;cz1510-senor-i-mgt-20;senor;single;27;17
C12;Łatwość zmiany;cz1510-senor-i-mgt-21;senor;single;17;23
C12;Łatwość zmiany;cz1650-adhoc-g-inf-31;adhoc;group;12;25
C12;Łatwość zmiany;cz1650-adhoc-i-inf-30;adhoc;single;16;23
C12;Łatwość zmiany;cz1650-adhoc-i-inf-32;adhoc;single;14;25
C12;Łatwość zmiany;cz1650-senor-i-inf-28;senor;single;31;15
C12;Łatwość zmiany;cz1650-senor-i-inf-29;senor;single;36;15
C12;Łatwość zmiany;pn1650-adhoc-g-inf-1;adhoc;group;10;18
C12;Łatwość zmiany;pn1650-senor-g-inf-2;senor;group;22;18
C12;Łatwość zmiany;pn1650-senor-g-inf-3;senor;group;25;18
C12;Łatwość zmiany;pt0800-adhoc-i-inf-38;adhoc;single;13;23
C12;Łatwość zmiany;pt0800-adhoc-i-inf-39;adhoc;single;9;23
C12;Łatwość zmiany;pt0800-adhoc-i-inf-47;adhoc;single;8;25
C12;Łatwość zmiany;pt0800-senor-i-inf-37;senor;single;18;18
C12;Łatwość zmiany;pt0800-senor-i-inf-44;senor;single;20;19
C12;Łatwość zmiany;pt0930-adhoc-g-mix-40;adhoc;group;12;19
C12;Łatwość zmiany;pt0930-senor-i-inf-43;senor;single;33;12
C12;Łatwość zmiany;pt1130-adhoc-g-mix-45;adhoc;group;10;21
C12;Łatwość zmiany;pt1130-adhoc-g-mix-46;adhoc;group;15;19
C12;Łatwość zmiany;pt1130-senor-i-inf-41;senor;single;28;12
C12;Łatwość zmiany;pt1330-adhoc-i-inf-35;adhoc;single;6;18
C12;Łatwość zmiany;pt1330-senor-i-inf-34;senor;single;24;18
C12;Łatwość zmiany;wt0945-adhoc-i-inf-10;adhoc;single;10;22
C12;Łatwość zmiany;wt0945-adhoc-i-inf-101;adhoc;single;12;22
C12;Łatwość zmiany;wt0945-adhoc-i-inf-8;adhoc;single;18;24
C12;Łatwość zmiany;wt0945-adhoc-i-inf-9;adhoc;single;17;24
C12;Łatwość zmiany;wt0945-senor-g-mix-11;senor;group;22;14
C12;Łatwość zmiany;wt1650-adhoc-g-mix-13;adhoc;group;15;21
C12;Łatwość zmiany;wt1650-adhoc-i-inf-14;adhoc;single;14;23
C12;Łatwość zmiany;wt1650-senor-g-mix-15;senor;group;27;14
C12;Łatwość zmiany;wt1650-senor-i-mgt-16;senor;single;11;21
C13;Łatwość testowania;cz1510-adhoc-g-inf-19;adhoc;group;11;23
C13;Łatwość testowania;cz1510-adhoc-i-inf-22;adhoc;single;7;14
C13;Łatwość testowania;cz1510-adhoc-i-inf-24;adhoc;single;16;24
C13;Łatwość testowania;cz1510-senor-i-mgt-20;senor;single;27;17
C13;Łatwość testowania;cz1510-senor-i-mgt-21;senor;single;17;23
C13;Łatwość testowania;cz1650-adhoc-g-inf-31;adhoc;group;15;25
C13;Łatwość testowania;cz1650-adhoc-i-inf-30;adhoc;single;17;23
C13;Łatwość testowania;cz1650-adhoc-i-inf-32;adhoc;single;17;25
C13;Łatwość testowania;cz1650-senor-i-inf-28;senor;single;33;15
C13;Łatwość testowania;cz1650-senor-i-inf-29;senor;single;37;15
C13;Łatwość testowania;pn1650-adhoc-g-inf-1;adhoc;group;10;18
C13;Łatwość testowania;pn1650-senor-g-inf-2;senor;group;22;18
C13;Łatwość testowania;pn1650-senor-g-inf-3;senor;group;25;18
C13;Łatwość testowania;pt0800-adhoc-i-inf-38;adhoc;single;14;23
C13;Łatwość testowania;pt0800-adhoc-i-inf-39;adhoc;single;10;23
C13;Łatwość testowania;pt0800-adhoc-i-inf-47;adhoc;single;9;25
C13;Łatwość testowania;pt0800-senor-i-inf-37;senor;single;18;18
C13;Łatwość testowania;pt0800-senor-i-inf-44;senor;single;21;19
C13;Łatwość testowania;pt0930-adhoc-g-mix-40;adhoc;group;13;19
C13;Łatwość testowania;pt1130-adhoc-g-mix-45;adhoc;group;11;21
C13;Łatwość testowania;pt1130-adhoc-g-mix-46;adhoc;group;15;19
C13;Łatwość testowania;pt1330-adhoc-i-inf-35;adhoc;single;6;18
C13;Łatwość testowania;pt1330-senor-i-inf-34;senor;single;25;18
C13;Łatwość testowania;wt0945-adhoc-i-inf-10;adhoc;single;10;22
C13;Łatwość testowania;wt0945-adhoc-i-inf-101;adhoc;single;12;22
C13;Łatwość testowania;wt0945-adhoc-i-inf-8;adhoc;single;19;24
C13;Łatwość testowania;wt0945-adhoc-i-inf-9;adhoc;single;18;24
C13;Łatwość testowania;wt0945-senor-g-mix-11;senor;group;23;14
C13;Łatwość testowania;wt1650-adhoc-g-mix-13;adhoc;group;16;21
C13;Łatwość testowania;wt1650-adhoc-i-inf-14;adhoc;single;17;23
C13;Łatwość testowania;wt1650-senor-g-mix-15;senor;group;29;14
C13;Łatwość testowania;wt1650-senor-i-mgt-16;senor;single;11;21
C14;Poufność;cz1510-adhoc-g-inf-19;adhoc;group;11;23
C14;Poufność;cz1510-adhoc-i-inf-22;adhoc;single;8;14
C14;Poufność;cz1510-adhoc-i-inf-24;adhoc;single;16;24
C14;Poufność;cz1510-senor-i-mgt-20;senor;single;28;17
C14;Poufność;cz1510-senor-i-mgt-21;senor;single;18;23
C14;Poufność;cz1650-adhoc-g-inf-31;adhoc;group;16;25
C14;Poufność;cz1650-adhoc-i-inf-30;adhoc;single;18;23
C14;Poufność;cz1650-adhoc-i-inf-32;adhoc;single;20;25
C14;Poufność;cz1650-senor-i-inf-28;senor;single;35;15
C14;Poufność;cz1650-senor-i-inf-29;senor;single;38;15
C14;Poufność;pn1650-adhoc-g-inf-1;adhoc;group;10;18
C14;Poufność;pn1650-senor-g-inf-2;senor;group;25;18
C14;Poufność;pn1650-senor-g-inf-3;senor;group;27;18
C14;Poufność;pt0800-adhoc-i-inf-38;adhoc;single;14;23
C14;Poufność;pt0800-adhoc-i-inf-39;adhoc;single;10;23
C14;Poufność;pt0800-adhoc-i-inf-47;adhoc;single;11;25
C14;Poufność;pt0800-senor-i-inf-37;senor;single;20;18
C14;Poufność;pt0800-senor-i-inf-44;senor;single;21;19
C14;Poufność;pt0930-adhoc-g-mix-40;adhoc;group;14;19
C14;Poufność;pt1130-adhoc-g-mix-45;adhoc;group;11;21
C14;Poufność;pt1130-adhoc-g-mix-46;adhoc;group;16;19
C14;Poufność;pt1330-adhoc-i-inf-35;adhoc;single;6;18
C14;Poufność;pt1330-senor-i-inf-34;senor;single;25;18
C14;Poufność;wt0945-adhoc-i-inf-10;adhoc;single;10;22
C14;Poufność;wt0945-adhoc-i-inf-101;adhoc;single;12;22
C14;Poufność;wt0945-adhoc-i-inf-8;adhoc;single;19;24
C14;Poufność;wt0945-adhoc-i-inf-9;adhoc;single;21;24
C14;Poufność;wt0945-senor-g-mix-11;senor;group;26;14
C14;Poufność;wt1650-adhoc-g-mix-13;adhoc;group;16;21
C14;Poufność;wt1650-adhoc-i-inf-14;adhoc;single;21;23
C14;Poufność;wt1650-senor-g-mix-15;senor;group;30;14
C14;Poufność;wt1650-senor-i-mgt-16;senor;single;12;21
C15;Integralność;cz1510-adhoc-g-inf-19;adhoc;group;13;23
C15;Integralność;cz1510-adhoc-i-inf-24;adhoc;single;17;24
C15;Integralność;cz1510-senor-i-mgt-20;senor;single;29;17
C15;Integralność;cz1510-senor-i-mgt-21;senor;single;19;23
C15;Integralność;cz1650-adhoc-g-inf-31;adhoc;group;18;25
C15;Integralność;cz1650-adhoc-i-inf-30;adhoc;single;20;23
C15;Integralność;cz1650-adhoc-i-inf-32;adhoc;single;20;25
C15;Integralność;cz1650-senor-i-inf-28;senor;single;38;15
C15;Integralność;cz1650-senor-i-inf-29;senor;single;40;15
C15;Integralność;pn1650-adhoc-g-inf-1;adhoc;group;13;18
C15;Integralność;pn1650-senor-g-inf-2;senor;group;28;18
C15;Integralność;pn1650-senor-g-inf-3;senor;group;28;18
C15;Integralność;pt0800-adhoc-i-inf-38;adhoc;single;15;23
C15;Integralność;pt0800-adhoc-i-inf-39;adhoc;single;12;23
C15;Integralność;pt0800-adhoc-i-inf-47;adhoc;single;12;25
C15;Integralność;pt0800-senor-i-inf-37;senor;single;20;18
C15;Integralność;pt0800-senor-i-inf-44;senor;single;23;19
C15;Integralność;pt0930-adhoc-g-mix-40;adhoc;group;15;19
C15;Integralność;pt1130-adhoc-g-mix-45;adhoc;group;11;21
C15;Integralność;pt1130-adhoc-g-mix-46;adhoc;group;17;19
C15;Integralność;pt1330-adhoc-i-inf-35;adhoc;single;7;18
C15;Integralność;pt1330-senor-i-inf-34;senor;single;27;18
C15;Integralność;wt0945-adhoc-i-inf-10;adhoc;single;11;22
C15;Integralność;wt0945-adhoc-i-inf-101;adhoc;single;13;22
C15;Integralność;wt0945-adhoc-i-inf-8;adhoc;single;21;24
C15;Integralność;wt0945-adhoc-i-inf-9;adhoc;single;22;24
C15;Integralność;wt1650-adhoc-g-mix-13;adhoc;group;19;21
C15;Integralność;wt1650-adhoc-i-inf-14;adhoc;single;27;23
C15;Integralność;wt1650-senor-i-mgt-16;senor;single;14;21
C16;Niezaprzeczalność;cz1510-adhoc-g-inf-19;adhoc;group;14;23
C16;Niezaprzeczalność;cz1510-adhoc-i-inf-24;adhoc;single;17;24
C16;Niezaprzeczalność;cz1510-senor-i-mgt-20;senor;single;29;17
C16;Niezaprzeczalność;cz1510-senor-i-mgt-21;senor;single;20;23
C16;Niezaprzeczalność;cz1650-adhoc-g-inf-31;adhoc;group;19;25
C16;Niezaprzeczalność;cz1650-adhoc-i-inf-30;adhoc;single;22;23
C16;Niezaprzeczalność;cz1650-adhoc-i-inf-32;adhoc;single;21;25
C16;Niezaprzeczalność;pn1650-adhoc-g-inf-1;adhoc;group;14;18
C16;Niezaprzeczalność;pn1650-senor-g-inf-2;senor;group;29;18
C16;Niezaprzeczalność;pn1650-senor-g-inf-3;senor;group;29;18
C16;Niezaprzeczalność;pt0800-adhoc-i-inf-38;adhoc;single;17;23
C16;Niezaprzeczalność;pt0800-adhoc-i-inf-39;adhoc;single;13;23
C16;Niezaprzeczalność;pt0800-adhoc-i-inf-47;adhoc;single;13;25
C16;Niezaprzeczalność;pt0800-senor-i-inf-37;senor;single;21;18
C16;Niezaprzeczalność;pt0800-senor-i-inf-44;senor;single;24;19
C16;Niezaprzeczalność;pt0930-adhoc-g-mix-40;adhoc;group;16;19
C16;Niezaprzeczalność;pt1130-adhoc-g-mix-45;adhoc;group;11;21
C16;Niezaprzeczalność;pt1130-adhoc-g-mix-46;adhoc;group;17;19
C16;Niezaprzeczalność;pt1330-adhoc-i-inf-35;adhoc;single;7;18
C16;Niezaprzeczalność;pt1330-senor-i-inf-34;senor;single;28;18
C16;Niezaprzeczalność;wt0945-adhoc-i-inf-10;adhoc;single;12;22
C16;Niezaprzeczalność;wt0945-adhoc-i-inf-101;adhoc;single;14;22
C16;Niezaprzeczalność;wt0945-adhoc-i-inf-8;adhoc;single;22;24
C16;Niezaprzeczalność;wt0945-adhoc-i-inf-9;adhoc;single;23;24
C16;Niezaprzeczalność;wt1650-adhoc-g-mix-13;adhoc;group;20;21
C16;Niezaprzeczalność;wt1650-adhoc-i-inf-14;adhoc;single;29;23
C16;Niezaprzeczalność;wt1650-senor-i-mgt-16;senor;single;15;21
C17;Identyfikowalność;cz1510-adhoc-g-inf-19;adhoc;group;15;23
C17;Identyfikowalność;cz1510-adhoc-i-inf-24;adhoc;single;17;24
C17;Identyfikowalność;cz1510-senor-i-mgt-20;senor;single;30;17
C17;Identyfikowalność;cz1510-senor-i-mgt-21;senor;single;21;23
C17;Identyfikowalność;cz1650-adhoc-g-inf-31;adhoc;group;20;25
C17;Identyfikowalność;cz1650-adhoc-i-inf-30;adhoc;single;23;23
C17;Identyfikowalność;cz1650-adhoc-i-inf-32;adhoc;single;22;25
C17;Identyfikowalność;pn1650-adhoc-g-inf-1;adhoc;group;15;18
C17;Identyfikowalność;pn1650-senor-g-inf-2;senor;group;31;18
C17;Identyfikowalność;pn1650-senor-g-inf-3;senor;group;30;18
C17;Identyfikowalność;pt0800-adhoc-i-inf-38;adhoc;single;17;23
C17;Identyfikowalność;pt0800-adhoc-i-inf-39;adhoc;single;14;23
C17;Identyfikowalność;pt0800-adhoc-i-inf-47;adhoc;single;13;25
C17;Identyfikowalność;pt0800-senor-i-inf-37;senor;single;22;18
C17;Identyfikowalność;pt0800-senor-i-inf-44;senor;single;24;19
C17;Identyfikowalność;pt0930-adhoc-g-mix-40;adhoc;group;17;19
C17;Identyfikowalność;pt1130-adhoc-g-mix-45;adhoc;group;11;21
C17;Identyfikowalność;pt1130-adhoc-g-mix-46;adhoc;group;18;19
C17;Identyfikowalność;pt1330-adhoc-i-inf-35;adhoc;single;7;18
C17;Identyfikowalność;pt1330-senor-i-inf-34;senor;single;29;18
C17;Identyfikowalność;wt0945-adhoc-i-inf-10;adhoc;single;13;22
C17;Identyfikowalność;wt0945-adhoc-i-inf-101;adhoc;single;15;22
C17;Identyfikowalność;wt0945-adhoc-i-inf-8;adhoc;single;22;24
C17;Identyfikowalność;wt0945-adhoc-i-inf-9;adhoc;single;23;24
C17;Identyfikowalność;wt1650-adhoc-g-mix-13;adhoc;group;22;21
C17;Identyfikowalność;wt1650-adhoc-i-inf-14;adhoc;single;31;23
C17;Identyfikowalność;wt1650-senor-i-mgt-16;senor;single;16;21
C18;Autentyczność;cz1510-adhoc-g-inf-19;adhoc;group;17;23
C18;Autentyczność;cz1510-adhoc-i-inf-24;adhoc;single;17;24
C18;Autentyczność;cz1510-senor-i-mgt-21;senor;single;22;23
C18;Autentyczność;cz1650-adhoc-g-inf-31;adhoc;group;22;25
C18;Autentyczność;cz1650-adhoc-i-inf-30;adhoc;single;26;23
C18;Autentyczność;cz1650-adhoc-i-inf-32;adhoc;single;25;25
C18;Autentyczność;pn1650-adhoc-g-inf-1;adhoc;group;16;18
C18;Autentyczność;pn1650-senor-g-inf-2;senor;group;34;18
C18;Autentyczność;pn1650-senor-g-inf-3;senor;group;33;18
C18;Autentyczność;pt0800-adhoc-i-inf-38;adhoc;single;19;23
C18;Autentyczność;pt0800-adhoc-i-inf-39;adhoc;single;16;23
C18;Autentyczność;pt0800-adhoc-i-inf-47;adhoc;single;14;25
C18;Autentyczność;pt0800-senor-i-inf-37;senor;single;25;18
C18;Autentyczność;pt0800-senor-i-inf-44;senor;single;28;19
C18;Autentyczność;pt0930-adhoc-g-mix-40;adhoc;group;18;19
C18;Autentyczność;pt1130-adhoc-g-mix-45;adhoc;group;11;21
C18;Autentyczność;pt1130-adhoc-g-mix-46;adhoc;group;18;19
C18;Autentyczność;pt1330-adhoc-i-inf-35;adhoc;single;8;18
C18;Autentyczność;pt1330-senor-i-inf-34;senor;single;32;18
C18;Autentyczność;wt0945-adhoc-i-inf-10;adhoc;single;16;22
C18;Autentyczność;wt0945-adhoc-i-inf-101;adhoc;single;19;22
C18;Autentyczność;wt0945-adhoc-i-inf-8;adhoc;single;26;24
C18;Autentyczność;wt0945-adhoc-i-inf-9;adhoc;single;24;24
C18;Autentyczność;wt1650-adhoc-g-mix-13;adhoc;group;23;21
C18;Autentyczność;wt1650-adhoc-i-inf-14;adhoc;single;32;23
C18;Autentyczność;wt1650-senor-i-mgt-16;senor;single;17;21
C19;Charakterystyka czasowa;cz1510-adhoc-g-inf-19;adhoc;group;18;23
C19;Charakterystyka czasowa;cz1510-adhoc-i-inf-24;adhoc;single;18;24
C19;Charakterystyka czasowa;cz1510-senor-i-mgt-21;senor;single;23;23
C19;Charakterystyka czasowa;cz1650-adhoc-g-inf-31;adhoc;group;25;25
C19;Charakterystyka czasowa;cz1650-adhoc-i-inf-30;adhoc;single;29;23
C19;Charakterystyka czasowa;cz1650-adhoc-i-inf-32;adhoc;single;28;25
C19;Charakterystyka czasowa;pt0800-adhoc-i-inf-38;adhoc;single;21;23
C19;Charakterystyka czasowa;pt0800-adhoc-i-inf-39;adhoc;single;17;23
C19;Charakterystyka czasowa;pt0800-adhoc-i-inf-47;adhoc;single;15;25
C19;Charakterystyka czasowa;pt0800-senor-i-inf-44;senor;single;30;19
C19;Charakterystyka czasowa;pt0930-adhoc-g-mix-40;adhoc;group;20;19
C19;Charakterystyka czasowa;pt1130-adhoc-g-mix-45;adhoc;group;12;21
C19;Charakterystyka czasowa;pt1130-adhoc-g-mix-46;adhoc;group;21;19
C19;Charakterystyka czasowa;wt0945-adhoc-i-inf-10;adhoc;single;17;22
C19;Charakterystyka czasowa;wt0945-adhoc-i-inf-101;adhoc;single;20;22
C19;Charakterystyka czasowa;wt0945-adhoc-i-inf-8;adhoc;single;29;24
C19;Charakterystyka czasowa;wt0945-adhoc-i-inf-9;adhoc;single;27;24
C19;Charakterystyka czasowa;wt1650-adhoc-g-mix-13;adhoc;group;25;21
C19;Charakterystyka czasowa;wt1650-adhoc-i-inf-14;adhoc;single;35;23
C19;Charakterystyka czasowa;wt1650-senor-i-mgt-16;senor;single;18;21
C20;Zużycie zasobów;cz1510-adhoc-g-inf-19;adhoc;group;18;23
C20;Zużycie zasobów;cz1510-adhoc-i-inf-24;adhoc;single;19;24
C20;Zużycie zasobów;cz1510-senor-i-mgt-21;senor;single;24;23
C20;Zużycie zasobów;cz1650-adhoc-g-inf-31;adhoc;group;25;25
C20;Zużycie zasobów;cz1650-adhoc-i-inf-30;adhoc;single;32;23
C20;Zużycie zasobów;cz1650-adhoc-i-inf-32;adhoc;single;28;25
C20;Zużycie zasobów;pt0800-adhoc-i-inf-38;adhoc;single;22;23
C20;Zużycie zasobów;pt0800-adhoc-i-inf-39;adhoc;single;20;23
C20;Zużycie zasobów;pt0800-adhoc-i-inf-47;adhoc;single;15;25
C20;Zużycie zasobów;pt1130-adhoc-g-mix-45;adhoc;group;12;21
C20;Zużycie zasobów;wt0945-adhoc-i-inf-10;adhoc;single;18;22
C20;Zużycie zasobów;wt0945-adhoc-i-inf-101;adhoc;single;21;22
C20;Zużycie zasobów;wt0945-adhoc-i-inf-8;adhoc;single;29;24
C20;Zużycie zasobów;wt0945-adhoc-i-inf-9;adhoc;single;28;24
C20;Zużycie zasobów;wt1650-adhoc-g-mix-13;adhoc;group;26;21
C20;Zużycie zasobów;wt1650-adhoc-i-inf-14;adhoc;single;37;23
C20;Zużycie zasobów;wt1650-senor-i-mgt-16;senor;single;19;21
C21;Interoperacyjność;cz1510-adhoc-g-inf-19;adhoc;group;19;23
C21;Interoperacyjność;cz1510-adhoc-i-inf-24;adhoc;single;19;24
C21;Interoperacyjność;cz1510-senor-i-mgt-21;senor;single;24;23
C21;Interoperacyjność;cz1650-adhoc-g-inf-31;adhoc;group;26;25
C21;Interoperacyjność;cz1650-adhoc-i-inf-30;adhoc;single;34;23
C21;Interoperacyjność;cz1650-adhoc-i-inf-32;adhoc;single;28;25
C21;Interoperacyjność;pt0800-adhoc-i-inf-38;adhoc;single;23;23
C21;Interoperacyjność;pt0800-adhoc-i-inf-39;adhoc;single;21;23
C21;Interoperacyjność;pt0800-adhoc-i-inf-47;adhoc;single;15;25
C21;Interoperacyjność;pt1130-adhoc-g-mix-45;adhoc;group;13;21
C21;Interoperacyjność;wt0945-adhoc-i-inf-10;adhoc;single;19;22
C21;Interoperacyjność;wt0945-adhoc-i-inf-101;adhoc;single;22;22
C21;Interoperacyjność;wt0945-adhoc-i-inf-8;adhoc;single;30;24
C21;Interoperacyjność;wt0945-adhoc-i-inf-9;adhoc;single;29;24
C21;Interoperacyjność;wt1650-adhoc-g-mix-13;adhoc;group;27;21
C21;Interoperacyjność;wt1650-adhoc-i-inf-14;adhoc;single;37;23
C21;Interoperacyjność;wt1650-senor-i-mgt-16;senor;single;21;21
C22;Współistnienie;cz1510-adhoc-g-inf-19;adhoc;group;20;23
C22;Współistnienie;cz1510-adhoc-i-inf-24;adhoc;single;19;24
C22;Współistnienie;cz1510-senor-i-mgt-21;senor;single;24;23
C22;Współistnienie;cz1650-adhoc-g-inf-31;adhoc;group;26;25
C22;Współistnienie;cz1650-adhoc-i-inf-30;adhoc;single;34;23
C22;Współistnienie;cz1650-adhoc-i-inf-32;adhoc;single;28;25
C22;Współistnienie;pt0800-adhoc-i-inf-38;adhoc;single;24;23
